Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
Balanced Growth,Cash,,,Merrill Lynch,-37758.21303,-5.2e-07,EUR,,Hesta,-2.623659426397618e-05
Balanced Growth,Cash,,,Royal Bank of Canada,-6394.935123,-9e-08,EUR,,Hesta,-4.443571469690435e-06
Balanced Growth,Cash,,,UBS Group AG,163920.0784,2.24e-06,EUR,,Hesta,0.00011390116860887806
Balanced Growth,Cash,,,Barclays Bank PLC,-278417.8996,-3.81e-06,GBP,,Hesta,-0.00019346088920653713
Balanced Growth,Cash,,,Citigroup Inc,-1371946.452,-1.878e-05,GBP,,Hesta,-0.0009533078905091838
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,-1077983.1,-1.476e-05,GBP,,Hesta,-0.000749045120214029
Balanced Growth,Cash,,,JPMorgan Chase & Co,5589398.775,7.651e-05,GBP,,Hesta,0.0038838381393400522
Balanced Growth,Cash,,,Macquarie Group Ltd,0.59,0.0,GBP,,Hesta,4.099661867855601e-10
Balanced Growth,Cash,,,Merrill Lynch,6449.155305,9e-08,GBP,,Hesta,4.48124679386223e-06
Balanced Growth,Cash,,,Royal Bank of Canada,-5104.272142,-7e-08,GBP,,Hesta,-3.5467440446974626e-06
Balanced Growth,Cash,,,UBS Group AG,97455.88705,1.33e-06,GBP,,Hesta,6.771799727744533e-05
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,0.066227,0.0,HKD,,Hesta,4.601835703770726e-11
Balanced Growth,Cash,,,JPMorgan Chase & Co,4834057.5,6.617e-05,HKD,,Hesta,0.0033589832541985384
Balanced Growth,Cash,,,JPMorgan Chase & Co,252226.4802,3.45e-06,HUF,,Hesta,0.0001752615733795552
Balanced Growth,Cash,,,JPMorgan Chase & Co,4579.513495,6e-08,IDR,,Hesta,3.1821113303019713e-06
Balanced Growth,Cash,,,Barclays Bank PLC,-0.006914,0.0,ILS,,Hesta,-4.804247822771801e-12
Balanced Growth,Cash,,,JPMorgan Chase & Co,533946.7959,7.31e-06,ILS,,Hesta,0.00037101717264659446
Balanced Growth,Cash,,,JPMorgan Chase & Co,327058.4473,4.48e-06,INR,,Hesta,0.00022725916016201196
Balanced Growth,Cash,,,Barclays Bank PLC,2337682.658,3.2e-05,JPY,,Hesta,0.0016243573647711737
Balanced Growth,Cash,,,Citigroup Inc,438225.9422,6e-06,JPY,,Hesta,0.00030450477707498854
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,1135623.422,1.554e-05,JPY,,Hesta,0.0007890969558334049
Balanced Growth,Cash,,,JPMorgan Chase & Co,8485520.969,0.00011615,JPY,,Hesta,0.005896231651779391
Balanced Growth,Cash,,,Merrill Lynch,127628.5925,1.75e-06,JPY,,Hesta,8.868374134242903e-05
Balanced Growth,Cash,,,Royal Bank of Canada,9089.252576,1.2e-07,JPY,,Hesta,6.315739354768728e-06
Balanced Growth,Cash,,,UBS Group AG,50300.32562,6.9e-07,JPY,,Hesta,3.4951580827971885e-05
Balanced Growth,Cash,,,Barclays Bank PLC,136.057399,0.0,KRW,,Hesta,9.454056449490082e-08
Balanced Growth,Cash,,,JPMorgan Chase & Co,5072984.741,6.944e-05,KRW,,Hesta,0.0035250037455747496
Balanced Growth,Cash,,,JPMorgan Chase & Co,431.180303,1e-08,KWD,,Hesta,2.9960905870839387e-07
Balanced Growth,Cash,,,Barclays Bank PLC,-0.011523,0.0,MXN,,Hesta,-8.0068480853051e-12
Balanced Growth,Cash,,,JPMorgan Chase & Co,112995.3797,1.55e-06,MXN,,Hesta,7.851573718643302e-05
Balanced Growth,Cash,,,JPMorgan Chase & Co,18166.31196,2.5e-07,MYR,,Hesta,1.262300617321714e-05
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,-0.007359,0.0,NOK,,Hesta,-5.113459607720231e-12
Balanced Growth,Cash,,,JPMorgan Chase & Co,-2062536.442,-2.823e-05,NOK,,Hesta,-0.0014331698309033838
Balanced Growth,Cash,,,Barclays Bank PLC,-124572.3313,-1.71e-06,NZD,,Hesta,-8.656007396957368e-05
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,74.446121,0.0,NZD,,Hesta,5.172947855482442e-08
Balanced Growth,Cash,,,JPMorgan Chase & Co,3416272.165,4.676e-05,NZD,,Hesta,0.0023738238517062708
Balanced Growth,Cash,,,JPMorgan Chase & Co,9558.381133,1.3e-07,PEN,,Hesta,6.641717059218731e-06
Balanced Growth,Cash,,,JPMorgan Chase & Co,2140.61814,3e-08,PHP,,Hesta,1.4874255190166072e-06
Balanced Growth,Cash,,,JPMorgan Chase & Co,-331109.8033,-4.53e-06,PLN,,Hesta,-0.00023007427706138624
Balanced Growth,Cash,,,JPMorgan Chase & Co,9376.190754,1.3e-07,QAR,,Hesta,6.515120627104077e-06
Balanced Growth,Cash,,,JPMorgan Chase & Co,149387.4676,2.04e-06,RON,,Hesta,0.00010380306855173458
Balanced Growth,Cash,,,JPMorgan Chase & Co,1.257246,0.0,RUB,,Hesta,8.736073702905055e-10
Balanced Growth,Cash,,,Barclays Bank PLC,-44365.01408,-6.1e-07,SEK,,Hesta,-3.082738245604286e-05
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,0.014717,0.0,SEK,,Hesta,1.0226224357496757e-11
Balanced Growth,Cash,,,JPMorgan Chase & Co,1228131.02,1.681e-05,SEK,,Hesta,0.0008533765951567125
Balanced Growth,Cash,,,Barclays Bank PLC,1232241.161,1.687e-05,SGD,,Hesta,0.0008562325592803076
Balanced Growth,Cash,,,Credit Suisse Group AG,0.007357,0.0,SGD,,Hesta,5.1120698918328225e-12
Balanced Growth,Cash,,,JPMorgan Chase & Co,1787134.445,2.446e-05,SGD,,Hesta,0.0012418045655758954
Balanced Growth,Cash,,,JPMorgan Chase & Co,294.860362,0.0,THB,,Hesta,2.0488606481923705e-07
Balanced Growth,Cash,,,JPMorgan Chase & Co,43570.66541,6e-07,TRY,,Hesta,3.027542297262238e-05
Balanced Growth,Cash,,,JPMorgan Chase & Co,2335951.91,3.198e-05,TWD,,Hesta,0.0016231547407748233
Balanced Growth,Cash,,,Barclays Bank PLC,10102573.3,0.00013829,USD,,Hesta,0.00701985330936036
Balanced Growth,Cash,,,BNP Paribas SA,-5346716.585,-7.319e-05,USD,,Hesta,-0.003715208491822986
Balanced Growth,Cash,,,Citigroup Inc,16428395.53,0.00022488,USD,,Hesta,0.011415401136337357
Balanced Growth,Cash,,,Credit Suisse Group AG,0.310735,0.0,USD,,Hesta,2.159166831369678e-10
Balanced Growth,Cash,,,Goldman Sachs Group Inc/The,2091289.592,2.863e-05,USD,,Hesta,0.0014531491855874063
Balanced Growth,Cash,,,HSBC Holdings PLC,1125576.589,1.541e-05,USD,,Hesta,0.000782115834114284
Balanced Growth,Cash,,,JPMorgan Chase & Co,142865413.9,0.00195558,USD,,Hesta,0.09927116772902331
Balanced Growth,Cash,,,Macquarie Group Ltd,-632.72,-1e-08,USD,,Hesta,-4.3965051814060945e-07
Balanced Growth,Cash,,,Merrill Lynch,480361.5887,6.58e-06,USD,,Hesta,0.0003337830657586315
Balanced Growth,Cash,,,Morgan Stanley,-636517.6639,-8.71e-06,USD,,Hesta,-0.0004422893550690437
Balanced Growth,Cash,,,Royal Bank of Canada,128045.9781,1.75e-06,USD,,Hesta,8.897376504217683e-05
Balanced Growth,Cash,,,SSB Bank,1696441.485,2.322e-05,USD,,Hesta,0.0011787858418818356
Balanced Growth,Cash,,,UBS Group AG,669972.0948,9.17e-06,USD,,Hesta,0.0004655354321320165
Balanced Growth,Cash,,,Westpac Banking Corp,-9673582.554,-0.00013241,USD,,Hesta,-0.006721765681726608
Balanced Growth,Cash,,,JPMorgan Chase & Co,-2126806.012,-2.911e-05,ZAR,,Hesta,-0.0014778280521563461
Balanced Growth,Cash Total,,,,6515693151.0,0.08918876,,,Hesta,4.527481144712306
Balanced Growth,Fixed Income,,Externally Managed,BlackRock Investment Management (Australia) Limited,1039979662.0,0.01423555,,,Hesta,0.7226381294316536
Balanced Growth,Fixed Income,,Externally Managed,Challenger Limited,101158351.6,0.00138469,,,Hesta,0.07029068418129654
Balanced Growth,Fixed Income,,Externally Managed,GoldenTree Asset Management LP,187062914.1,0.00256057,,,Hesta,0.12998215183486742
Balanced Growth,Fixed Income,,Externally Managed,IFM Investors Pty Ltd,247120436.7,0.00338266,,,Hesta,0.17171359849268028
Balanced Growth,Fixed Income,,Externally Managed,JPMorgan Asset Management (Australia) Limited,2064194348.0,0.02825531,,,Hesta,1.434321840057399
Balanced Growth,Fixed Income,,Externally Managed,Macquarie Investment Management Australia Limited,29253425.51,0.00040043,,,Hesta,0.02032697509618666
Balanced Growth,Fixed Income,,Externally Managed,Generate Capital PBC,1544894.042,2.115e-05,,,Hesta,0.0010734818972652049
Balanced Growth,Fixed Income,,Externally Managed,Oaktree Capital Management LP,1330626199.0,0.01821401,,,Hesta,0.9245961844762608
Balanced Growth,Fixed Income,,Externally Managed,PIMCO Australia Pty Ltd,1895398477.0,0.02594478,,,Hesta,1.3170326882285561
Balanced Growth,Fixed Income,,Externally Managed,Wellington Management Australia Pty Ltd,753960995.8,0.01032044,,,Hesta,0.5238957871748638
Balanced Growth,Fixed Income,,Externally Managed,Westbourne Credit Management Limited,1138948.116,1.559e-05,,,Hesta,0.0007914071458696909
Balanced Growth,Fixed Income,,Internally Managed,AGI Finance Pty Ltd,2235388.139,3.06e-05,,,Hesta,0.0015532772056466094
Balanced Growth,Fixed Income,,Internally Managed,Airservices Australia,9054483.057,0.00012394,,,Hesta,0.006291579478292798
Balanced Growth,Fixed Income,,Internally Managed,AT&T Inc,6443323.701,8.82e-05,,,Hesta,0.004477194657498292
Balanced Growth,Fixed Income,,Internally Managed,Ausgrid Finance Pty Ltd,8298994.78,0.0001136,,,Hesta,0.005766622447643844
Balanced Growth,Fixed Income,,Internally Managed,AusNet Services Holdings Pty Ltd,3800513.901,5.202e-05,,,Hesta,0.0026408172742686162
Balanced Growth,Fixed Income,,Internally Managed,Australia Government Bond,995502310.1,0.01362673,,,Hesta,0.6917326881490053
Balanced Growth,Fixed Income,,Internally Managed,Australian Capital Territory,1267624.482,1.735e-05,,,Hesta,0.000880818940951798
Balanced Growth,Fixed Income,,Internally Managed,Australian Catholic University Ltd,23228505.6,0.00031796,,,Hesta,0.016140511636540726
Balanced Growth,Fixed Income,,Internally Managed,Australia & New Zealand Banking Group Ltd,9593347.817,0.00013132,,,Hesta,0.00666601393736113
Balanced Growth,Fixed Income,,Internally Managed,Australian Gas Networks Ltd,8090793.992,0.00011075,,,Hesta,0.0056219524762165405
Balanced Growth,Fixed Income,,Internally Managed,Australian Postal Corp,24162439.19,0.00033074,,,Hesta,0.01678946281044454
Balanced Growth,Fixed Income,,Internally Managed,Australian Rail Track Corp Ltd,2221503.652,3.041e-05,,,Hesta,0.0015436294595603996
Balanced Growth,Fixed Income,,Internally Managed,Barclays PLC,1719467.207,2.354e-05,,,Hesta,0.0011947854477230631
Balanced Growth,Fixed Income,,Internally Managed,Bendigo & Adelaide Bank Ltd,4377270.544,5.992e-05,,,Hesta,0.003041581209241414
Balanced Growth,Fixed Income,,Internally Managed,Brisbane Airport Corp Pty Ltd,4353830.172,5.96e-05,,,Hesta,0.0030252934805538294
Balanced Growth,Fixed Income,,Internally Managed,BWP Trust,13113541.8,0.0001795,,,Hesta,0.009112048689828898
Balanced Growth,Fixed Income,,Internally Managed,Charter Hall LWR Pty Ltd,19257243.7,0.0002636,,,Hesta,0.013381048758795339
Balanced Growth,Fixed Income,,Internally Managed,Chorus Ltd,14664001.69,0.00020073,,,Hesta,0.010189398060790354
Balanced Growth,Fixed Income,,Internally Managed,CIP Funding Pty Ltd,3990767.538,5.463e-05,,,Hesta,0.002773016525256708
Balanced Growth,Fixed Income,,Internally Managed,Commonwealth Bank of Australia,59811944.83,0.00081872,,,Hesta,0.041560804993531174
Balanced Growth,Fixed Income,,Internally Managed,ConnectEast Finance Pty Ltd,15851321.43,0.00021698,,,Hesta,0.011014416613846324
Balanced Growth,Fixed Income,,Internally Managed,Cooperatieve Rabobank UA,7227977.045,9.894e-05,,,Hesta,0.005022417266630865
Balanced Growth,Fixed Income,,Internally Managed,Cooperatieve Rabobank UA/Australia,857424.1604,1.174e-05,,,Hesta,0.0005957879889779635
Balanced Growth,Fixed Income,,Internally Managed,DBS Bank Ltd,11113657.77,0.00015213,,,Hesta,0.007722413385095951
Balanced Growth,Fixed Income,,Internally Managed,ElectraNet Pty Ltd,19262398.75,0.00026367,,,Hesta,0.013384630786238033
Balanced Growth,Fixed Income,,Internally Managed,ETSA Utilities Finance Pty Ltd,13834714.76,0.00018937,,,Hesta,0.00961316144986967
Balanced Growth,Fixed Income,,Internally Managed,Export Finance & Insurance Corp,23300167.07,0.00031894,,,Hesta,0.016190306178227757
Balanced Growth,Fixed Income,,Internally Managed,GAIF Bond Issuer Pty Ltd,12583150.14,0.00017224,,,Hesta,0.008743501831603367
Balanced Growth,Fixed Income,,Internally Managed,GTA Finance Co Pty Ltd,2635321.422,3.607e-05,,,Hesta,0.0018311740242909146
Balanced Growth,Fixed Income,,Internally Managed,Housing Australia,10490776.46,0.0001436,,,Hesta,0.007289599358857486
Balanced Growth,Fixed Income,,Internally Managed,ING Bank Australia Ltd,9878100.312,0.00013521,,,Hesta,0.006863876470501511
Balanced Growth,Fixed Income,,Internally Managed,Lloyds Banking Group PLC,3805023.171,5.208e-05,,,Hesta,0.002643950576348424
Balanced Growth,Fixed Income,,Internally Managed,Lonsdale Finance Pty Ltd,48668806.08,0.00066619,,,Hesta,0.03381790651529404
Balanced Growth,Fixed Income,,Internally Managed,Macquarie Bank Ltd,22561584.74,0.00030883,,,Hesta,0.015677096379147593
Balanced Growth,Fixed Income,,Internally Managed,Macquarie University,1681509.764,2.302e-05,,,Hesta,0.0011684104169318085
Balanced Growth,Fixed Income,,Internally Managed,Medallion Trust Series 2015-2,14802918.59,0.00020263,,,Hesta,0.010285925572270134
Balanced Growth,Fixed Income,,Internally Managed,Mirvac Group Finance Ltd,1738136.93,2.379e-05,,,Hesta,0.0012077582530563727
Balanced Growth,Fixed Income,,Internally Managed,Monash University,5117881.67,7.006e-05,,,Hesta,0.0035562007333383287
Balanced Growth,Fixed Income,,Internally Managed,National Australia Bank Ltd,63997226.77,0.00087601,,,Hesta,0.04446898139618249
Balanced Growth,Fixed Income,,Internally Managed,NBN Co Ltd,102711985.1,0.00140595,,,Hesta,0.07137023876037671
Balanced Growth,Fixed Income,,Internally Managed,Network Finance Co Pty Ltd,21172042.04,0.00028981,,,Hesta,0.01471156159593622
Balanced Growth,Fixed Income,,Internally Managed,New South Wales Treasury Corp,209541347.5,0.00286826,,,Hesta,0.14560146984488634
Balanced Growth,Fixed Income,,Internally Managed,New Terminal Financing Co Pty Ltd,4023684.429,5.508e-05,,,Hesta,0.0027958890884501077
Balanced Growth,Fixed Income,,Internally Managed,New Zealand Local Government Funding Agency Bond,6137930.12,8.402e-05,,,Hesta,0.004264989501784127
Balanced Growth,Fixed Income,,Internally Managed,Norfina Ltd,10312335.95,0.00014116,,,Hesta,0.007165608553005331
Balanced Growth,Fixed Income,,Internally Managed,Northern Territory Treasury Corp,11180577.72,0.00015304,,,Hesta,0.007768913243945748
Balanced Growth,Fixed Income,,Internally Managed,NSW Electricity Networks Finance Pty Ltd,5261631.67,7.202e-05,,,Hesta,0.003656086562745828
Balanced Growth,Fixed Income,,Internally Managed,QPH Finance Co Pty Ltd,5910916.91,8.091e-05,,,Hesta,0.004107247569489806
Balanced Growth,Fixed Income,,Internally Managed,Qube Treasury Pty Ltd,9223992.371,0.00012626,,,Hesta,0.006409364371657572
Balanced Growth,Fixed Income,,Internally Managed,Queensland Treasury Corp,158170190.3,0.00216508,,,Hesta,0.10990581318718201
Balanced Growth,Fixed Income,,Internally Managed,Region Retail Trust,17439445.31,0.00023872,,,Hesta,0.012117937107450879
Balanced Growth,Fixed Income,,Internally Managed,Registry Finance Pty Ltd,27199047.09,0.00037231,,,Hesta,0.018899473931674887
Balanced Growth,Fixed Income,,Internally Managed,Scentre Group Trust 1,4423700.196,6.055e-05,,,Hesta,0.0030738432217570417
Balanced Growth,Fixed Income,,Internally Managed,South Australian Government Financing Authority,32853374.65,0.00044971,,,Hesta,0.02282842835304726
Balanced Growth,Fixed Income,,Internally Managed,Tasmanian Public Finance Corp,10772836.44,0.00014746,,,Hesta,0.007485590976561572
Balanced Growth,Fixed Income,,Internally Managed,Telstra Group Ltd,12535088.07,0.00017158,,,Hesta,0.008710105520472992
Balanced Growth,Fixed Income,,Internally Managed,Transpower New Zealand Ltd,12749374.84,0.00017452,,,Hesta,0.008859004384838236
Balanced Growth,Fixed Income,,Internally Managed,Transurban Queensland Finance Pty Ltd,9732410.191,0.00013322,,,Hesta,0.006762642532605414
Balanced Growth,Fixed Income,,Internally Managed,Treasury Corp of Victoria,231048240.7,0.00316266,,,Hesta,0.16054570542930718
Balanced Growth,Fixed Income,,Internally Managed,UBS AG/Australia,3255136.818,4.456e-05,,,Hesta,0.0022618576758317655
Balanced Growth,Fixed Income,,Internally Managed,United Energy Distribution Pty Ltd,1338644.882,1.832e-05,,,Hesta,0.0009301680300568577
Balanced Growth,Fixed Income,,Internally Managed,United Overseas Bank Ltd/Sydney,1396969.61,1.912e-05,,,Hesta,0.0009706954306220526
Balanced Growth,Fixed Income,,Internally Managed,University Of Melbourne,2673706.047,3.66e-05,,,Hesta,0.001857845885888277
Balanced Growth,Fixed Income,,Internally Managed,University of Sydney/The,21578432.17,0.00029537,,,Hesta,0.014993945006009762
Balanced Growth,Fixed Income,,Internally Managed,University of Technology Sydney,18562035.63,0.00025408,,,Hesta,0.012897977908828476
Balanced Growth,Fixed Income,,Internally Managed,University of Wollongong/The,8501496.103,0.00011637,,,Hesta,0.0059073321005410325
Balanced Growth,Fixed Income,,Internally Managed,Vicinity Centres Trust,3517488.297,4.815e-05,,,Hesta,0.0024441546850574973
Balanced Growth,Fixed Income,,Internally Managed,Victoria Power Networks Finance Pty Ltd,13118453.6,0.00017957,,,Hesta,0.009115461693076784
Balanced Growth,Fixed Income,,Internally Managed,Western Australian Treasury Corp,34972395.65,0.00047871,,,Hesta,0.02430084692777357
Balanced Growth,Fixed Income,,Internally Managed,Westpac Banking Corp,39960763.55,0.00054699,,,Hesta,0.027767053989208302
Balanced Growth,Fixed Income,,Internally Managed,Woolworths Group Ltd,8119958.88,0.00011115,,,Hesta,0.0056422179303205885
Balanced Growth,Fixed Income External Total,,,,7651438652.0,0.10473518,,,Hesta,5.31666292810862
Balanced Growth,Fixed Income Internal Total,,,,2563991026.0,0.03509668,,,Hesta,1.7816095320027387
Balanced Growth,Equity,Listed,,360 Security Technology,14164.32856,1.9e-07,,CNE100002RZ2,Hesta,9.842196217154243e-06
Balanced Growth,Equity,Listed,,37 Interactive Entertainment Network Technology,7706.890287,1.1e-07,,CNE1000010N2,Hesta,5.355193937179764e-06
Balanced Growth,Equity,Listed,,3I,5711312.808,7.818e-05,,GB00B1YW4409,Hesta,0.003968551073619135
Balanced Growth,Equity,Listed,,3M,25400841.43,0.00034769,,US88579Y1010,Hesta,0.017649976444409785
